City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
351,Lagoa,PT,39.05,-27.9833,68.2,77,90,18.25,overcast clouds
352,Coihaique,CL,-45.5752,-72.0662,50.61,53,75,9.22,broken clouds
353,Dukat,RU,62.55,155.55,26.22,92,93,2.82,overcast clouds
354,Pisco,PE,-13.7,-76.2167,65.01,77,0,9.22,clear sky
355,Lesozavodsk,RU,45.4794,133.4244,59.31,97,100,7.56,overcast clouds
356,Ternate,ID,0.8,127.4,79.66,83,69,2.19,broken clouds
357,Severo-Yeniseyskiy,RU,60.3725,93.0408,29.82,94,100,3.4,overcast clouds
358,Okitipupa,NG,6.5047,4.7839,73.99,92,59,1.16,broken clouds
359,Malanje,AO,-9.5402,16.341,72.46,59,91,5.86,overcast clouds
360,Paris,FR,48.8534,2.3488,58.14,79,0,2.3,clear sky
361,Cefalu,IT,38.0386,14.0229,79.41,63,100,1.01,overcast clouds
362,Marrakesh,MA,31.6315,-8.0083,84.27,32,0,4.61,clear sky
363,Alekseyevsk,RU,57.8406,108.3492,33.94,99,100,4.38,light rain
364,Kavieng,PG,-2.5744,150.7967,81.88,75,97,9.1,overcast clouds
365,Havelock,US,34.8791,-76.9013,80.83,50,1,5.01,clear sky
366,Markova,UA,48.6758,24.4138,48.87,85,17,4.25,few clouds
367,Mpika,ZM,-11.8343,31.4529,72.16,37,100,5.86,overcast clouds
368,Batticaloa,LK,7.7102,81.6924,83.82,59,99,12.33,overcast clouds
369,Nishihara,JP,26.1842,127.7558,78.08,87,75,4.61,broken clouds
370,Hithadhoo,MV,-0.6,73.0833,82.44,76,100,13.13,moderate rain
371,Taree,AU,-31.9,152.4667,48.13,93,85,5.75,overcast clouds
372,Piterka,RU,50.6803,47.4454,49.69,84,95,12.68,overcast clouds
373,Cervo,ES,43.6702,-7.4101,59.2,66,100,2.1,overcast clouds
374,Blenheim,NZ,-41.516,173.9528,49.41,84,31,1.99,scattered clouds
375,Staryy Nadym,RU,65.6118,72.6842,33.44,70,12,4.09,few clouds
376,Pangnirtung,CA,66.1451,-65.7125,33.8,80,40,9.22,scattered clouds
377,Bellevue,US,47.6104,-122.2007,61.68,84,90,1.01,light rain
378,Atar,MR,20.5169,-13.0499,99.14,10,0,8.81,clear sky
379,Oktyabrskoye,RU,43.0645,44.7417,51.94,87,100,4.47,overcast clouds
380,Alice Springs,AU,-23.7,133.8833,78.35,15,63,11.5,light rain
381,Kurilsk,RU,45.2333,147.8833,53.11,77,61,5.19,broken clouds
382,San Cristobal,VE,7.7669,-72.225,84.38,50,98,7.31,overcast clouds
383,Hofn,IS,64.2539,-15.2082,44.62,76,75,17.27,broken clouds
384,Araouane,ML,18.9048,-3.5265,95.2,10,0,9.8,clear sky
385,Sarangani,PH,5.4033,125.4636,83.44,75,57,10.16,broken clouds
386,Urengoy,RU,65.9667,78.3667,32.02,81,74,5.77,broken clouds
387,Bonthe,SL,7.5264,-12.505,76.39,86,100,13.24,overcast clouds
388,Mehamn,NO,71.0357,27.8492,55.58,82,0,14.97,clear sky
389,Kasama,ZM,-10.2129,31.1808,73.65,39,100,1.86,overcast clouds
390,Isangel,VU,-19.55,169.2667,69.91,78,8,3.44,clear sky
391,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,99.25,23,9,4.45,clear sky
392,Leh,IN,34.1667,77.5833,57.36,28,1,3.62,clear sky
393,Gewane,ET,10.1664,40.6453,88.95,31,76,6.62,broken clouds
394,Angoram,PG,-4.0625,144.0661,74.19,99,100,1.77,moderate rain
395,Hasaki,JP,35.7333,140.8333,63.28,73,41,13.96,scattered clouds
396,Nushki,PK,29.5542,66.0215,75.65,12,2,3.47,clear sky
397,Dubbo,AU,-32.25,148.6167,51.93,82,90,11.5,overcast clouds
398,Inuvik,CA,68.3499,-133.7218,32.86,69,20,1.14,few clouds
399,Ignacio Zaragoza,MX,28.3833,-107.2167,71.74,30,8,15.77,clear sky
400,Pastavy,BY,55.1168,26.8326,44.08,85,47,4.03,scattered clouds
401,Kutum,SD,14.2,24.6667,78.85,48,83,7.7,broken clouds
402,Goldap,PL,54.3063,22.3036,46.35,85,8,9.22,clear sky
403,Galveston,US,29.3669,-94.9669,91.58,80,75,1.99,broken clouds
404,Yatou,CN,37.15,122.3833,69.49,95,98,17.16,light rain
405,Khasan,RU,42.4308,130.6434,64.42,88,100,5.95,overcast clouds
406,Brive-La-Gaillarde,FR,45.25,1.5,55.27,84,100,2.66,overcast clouds
407,Iberia,US,29.9502,-91.7507,85.98,74,75,9.22,broken clouds
408,Kirkuk,IQ,35.4681,44.3922,78.31,13,0,3.27,clear sky
409,Talaya,RU,61.3833,152.75,31.71,84,100,3.47,overcast clouds
410,Sandwick,GB,60.0,-1.25,49.82,93,75,26.46,broken clouds
411,Marmande,FR,44.5,0.1667,62.91,89,100,6.4,overcast clouds
412,Hambantota,LK,6.1241,81.1185,80.44,74,96,19.62,overcast clouds
413,Haslett,US,42.747,-84.4011,81.54,59,1,1.01,clear sky
414,Ilam,NP,26.9167,87.9167,67.95,80,64,5.64,broken clouds
415,Mareeba,AU,-17.0,145.4333,68.72,94,48,2.64,scattered clouds
416,Lompoc,US,34.6391,-120.4579,68.31,82,90,5.75,light intensity drizzle
417,Sjoholt,NO,62.4837,6.8106,66.11,76,98,7.27,overcast clouds
418,Teguise,ES,29.0605,-13.564,71.82,73,20,21.85,few clouds
419,Ciudad Bolivar,VE,8.1222,-63.5497,94.44,39,67,1.88,broken clouds
420,Juazeirinho,BR,-6.8167,-38.05,94.73,25,92,11.7,overcast clouds
421,Freeport,US,40.6576,-73.5832,82.42,56,1,10.0,clear sky
422,Erenhot,CN,43.6475,111.9767,64.98,36,0,23.0,clear sky
423,Namibe,AO,-15.1961,12.1522,63.34,89,31,8.3,scattered clouds
424,Brantford,CA,43.1334,-80.2664,77.85,65,100,14.0,overcast clouds
425,Faya,SA,18.3851,42.4509,68.11,26,99,3.4,overcast clouds
426,Libertador General San Martin,AR,-23.8064,-64.7876,98.98,22,0,7.81,clear sky
427,Saint Pete Beach,US,27.7253,-82.7412,90.28,54,20,1.01,few clouds
428,Marienburg,PL,54.0359,19.0266,55.96,69,26,9.73,scattered clouds
429,Balkhash,KZ,46.844,74.9804,54.79,57,35,8.03,scattered clouds
430,Savalia,GR,37.8216,21.2943,74.14,88,20,0.0,few clouds
431,Kedrovyy,RU,56.1667,91.8167,36.01,97,96,4.18,overcast clouds
432,Sorrento,IT,40.626,14.3744,74.88,37,0,3.0,clear sky
433,Tamworth,GB,52.634,-1.6959,55.83,80,1,5.01,clear sky
434,Wajima,JP,37.4,136.9,69.82,75,100,1.95,overcast clouds
435,Jumla,NP,29.2747,82.1838,58.77,92,100,1.74,overcast clouds
436,San Rafael,AR,-34.6177,-68.3301,65.88,24,20,10.85,few clouds
437,Karabulak,RU,43.3036,44.8964,54.59,78,100,3.67,overcast clouds
438,Doha,QA,25.2867,51.5333,88.11,57,0,3.44,clear sky
439,Darnah,LY,32.767,22.6367,74.84,70,3,17.92,clear sky
440,Kerema,PG,-7.9631,145.7785,77.77,89,100,1.95,overcast clouds
441,Berlevag,NO,70.8578,29.0864,55.35,67,0,19.57,clear sky
442,Sangar,RU,63.9242,127.4739,33.76,74,2,1.03,clear sky
443,Isetskoye,RU,56.4858,65.3226,41.25,62,100,15.17,overcast clouds
444,Henties Bay,NA,-22.116,14.2845,57.85,89,71,13.91,broken clouds
445,La Ronge,CA,55.1001,-105.2842,61.05,63,20,8.05,few clouds
446,Kemin,KG,42.7846,75.6892,53.01,75,0,4.36,clear sky
447,Ibra,OM,22.6906,58.5334,81.66,55,70,7.11,broken clouds
448,Porto Novo,BJ,6.4965,2.6036,80.42,87,51,5.93,light rain
449,Wegorzewo,PL,54.2157,21.7372,47.86,81,11,9.89,few clouds
450,Poya,NC,-21.35,165.15,68.52,70,6,4.92,clear sky
451,Porbandar,IN,21.6422,69.6093,79.99,87,100,6.33,overcast clouds
452,Kangaatsiaq,GL,68.3065,-53.4641,27.27,54,0,13.06,clear sky
453,Eureka,US,40.8021,-124.1637,65.68,93,100,10.0,moderate rain
454,Pangai,TO,-19.8,-174.35,75.31,64,20,5.75,few clouds
455,Santa Maria,BR,-29.6842,-53.8069,79.9,65,0,5.75,clear sky
456,Grand Gaube,MU,-20.0064,57.6608,72.0,70,68,8.99,broken clouds
457,Port Hawkesbury,CA,45.6169,-61.3485,68.59,66,40,3.0,scattered clouds
458,Linxia,CN,35.6003,103.2064,54.18,63,22,5.46,few clouds
459,Korocha,RU,50.8107,37.1953,48.92,88,14,7.05,few clouds
460,Bandarbeyla,SO,9.4942,50.8122,77.36,88,2,14.97,clear sky
461,Wewak,PG,-3.5534,143.6268,77.79,85,100,3.04,moderate rain
462,Nuuk,GL,64.1835,-51.7216,34.88,40,0,13.0,clear sky
463,Hokitika,NZ,-42.7167,170.9667,44.6,66,0,2.42,clear sky
464,Yar-Sale,RU,66.8333,70.8333,32.92,83,0,9.46,clear sky
465,Mount Gambier,AU,-37.8333,140.7667,53.51,66,100,5.75,overcast clouds
466,Svetlogorsk,BY,52.6333,29.7333,44.26,91,14,5.95,few clouds
467,Andenes,NO,69.3143,16.1194,59.47,76,0,8.05,clear sky
468,Kargasok,RU,59.0556,80.8572,33.64,91,25,6.26,scattered clouds
469,Mackay,AU,-21.15,149.2,71.58,73,100,13.8,overcast clouds
470,Prince Albert,CA,53.2001,-105.7677,69.75,43,20,4.61,few clouds
471,Hobyo,SO,5.3505,48.5268,78.62,81,82,26.46,broken clouds
472,Nichinan,JP,31.6,131.3667,73.67,86,89,11.48,overcast clouds
473,Port Augusta,AU,-32.5,137.7667,65.71,23,100,10.0,overcast clouds
474,Conceicao Da Barra,BR,-18.5933,-39.7322,76.01,75,45,9.35,scattered clouds
475,Magadan,RU,59.5667,150.8,39.58,77,0,0.65,clear sky
476,Dunedin,NZ,-45.8742,170.5036,41.81,75,13,3.96,few clouds
477,Artyshta,RU,54.1222,86.2909,27.32,95,7,4.38,clear sky
478,Mpongwe,ZM,-13.5091,28.155,72.48,38,79,4.36,broken clouds
479,Lagos,NG,6.5833,3.75,80.92,93,75,4.14,broken clouds
480,Zyryanka,RU,65.75,150.85,24.26,81,50,10.45,scattered clouds
481,Horodnytsya,UA,50.807,27.3168,43.3,87,0,5.82,clear sky
482,Karatau,KZ,43.1667,70.4667,54.91,55,3,3.83,clear sky
483,Storforshei,NO,66.4043,14.5233,58.78,55,0,13.8,clear sky
484,Lavrentiya,RU,65.5833,-171.0,27.27,84,23,3.33,few clouds
485,Victoria,HK,22.2855,114.1577,85.32,79,1,1.01,light rain
486,Polunochnoye,RU,60.8697,60.4153,28.54,95,15,3.49,few clouds
487,Obigarm,TJ,38.7173,69.7088,57.49,31,0,3.38,clear sky
488,Ahipara,NZ,-35.1667,173.1667,53.96,62,57,11.14,broken clouds
489,Gubkinskiy,RU,64.434,76.5026,33.21,82,22,6.82,few clouds
490,Wapi Pathum,TH,15.8452,103.3768,80.33,85,96,1.86,overcast clouds
491,Liverpool,GB,53.4106,-2.9779,55.69,74,40,1.01,scattered clouds
492,Severnoye,RU,56.3491,78.3619,37.94,89,100,6.04,overcast clouds
493,Brookhaven,US,31.5791,-90.4407,86.95,55,92,2.62,overcast clouds
494,Aktash,RU,50.3,87.7333,23.25,57,100,4.92,light snow
495,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.2,79,22,12.73,few clouds
496,Illapel,CL,-31.6308,-71.1653,78.8,24,0,7.76,clear sky
497,Alyangula,AU,-13.8483,136.4192,71.47,100,100,3.44,overcast clouds
498,Birao,CF,10.2849,22.7882,75.31,82,98,3.76,overcast clouds
499,Quatre Cocos,MU,-20.2078,57.7625,71.71,65,69,16.71,broken clouds
500,Pacific Grove,US,36.6177,-121.9166,78.15,73,1,8.01,clear sky
501,Sabang,ID,5.8933,95.3214,80.74,79,100,10.36,overcast clouds
502,Manavalakurichi,IN,8.1333,77.3,77.09,87,100,15.17,overcast clouds
503,Trelew,AR,-43.249,-65.3051,64.47,15,45,15.79,scattered clouds
504,Shenjiamen,CN,29.9576,122.298,74.93,82,0,3.0,clear sky
505,Anton Lizardo,MX,19.05,-95.9833,89.22,72,4,8.7,clear sky
506,Avera,US,33.194,-82.5271,84.7,38,0,3.56,clear sky
507,Beyneu,KZ,45.3167,55.2,58.41,53,80,13.85,broken clouds
508,Da Nang,VN,16.0678,108.2208,77.05,94,20,0.0,few clouds
509,Karratha,AU,-20.7377,116.8463,69.8,32,96,11.9,overcast clouds
510,Te Anau,NZ,-45.4167,167.7167,38.21,72,19,0.92,few clouds
511,Kurumkan,RU,54.3,110.3,33.03,76,56,3.44,broken clouds
512,Kasangulu,CD,-4.5911,15.1708,79.68,72,68,2.42,broken clouds
513,Berbera,SO,10.4396,45.0143,88.99,61,67,3.31,broken clouds
514,Aksu,CN,41.1231,80.2644,67.23,23,0,4.59,clear sky
515,Lasa,IT,46.6166,10.7002,65.28,85,94,6.17,overcast clouds
516,San Giorgio Ionico,IT,40.4566,17.3787,74.8,88,100,5.21,overcast clouds
517,Sorland,NO,67.667,12.6934,52.92,84,67,11.81,broken clouds
518,Shar,KZ,49.5886,81.0453,41.59,62,100,6.31,light rain
519,Marsh Harbour,BS,26.5412,-77.0636,80.74,71,9,18.79,clear sky
520,Adolfo Lopez Mateos,MX,28.4667,-107.3,71.92,31,6,16.28,clear sky
521,Anqing,CN,30.5092,117.0506,74.5,84,96,5.17,light rain
522,Terra Roxa,BR,-23.8557,-50.0314,89.2,27,12,4.74,few clouds
523,Zaton,RU,53.2936,83.8072,31.59,86,0,8.95,clear sky
524,Chateaubelair,VC,13.2833,-61.25,86.61,68,30,5.91,scattered clouds
525,Iskateley,RU,67.6803,53.1512,44.83,90,100,13.82,overcast clouds
526,Lubao,PH,14.9167,120.55,82.42,89,86,2.06,overcast clouds
527,Hualmay,PE,-11.0964,-77.6139,67.12,70,50,10.22,scattered clouds
528,Trairi,BR,-3.2778,-39.2689,82.26,72,78,12.57,broken clouds
529,Rudnogorsk,RU,57.2639,103.7519,31.91,98,100,6.62,light snow
530,Meadow Lake,US,34.8014,-106.5436,76.71,37,100,10.29,overcast clouds
531,Foshan,CN,23.0268,113.1315,84.24,69,4,5.64,clear sky
532,Voi,KE,-3.3945,38.563,70.18,80,59,8.34,broken clouds
533,Solnechnyy,RU,50.7214,136.6319,52.72,96,21,1.66,few clouds
534,Kapiri Mposhi,ZM,-13.9652,28.6809,72.5,35,75,3.96,broken clouds
535,Sept-Iles,CA,50.2001,-66.3821,59.52,79,75,8.99,broken clouds
536,Namtsy,RU,62.7161,129.6658,35.71,83,45,6.85,scattered clouds
537,Salalah,OM,17.0151,54.0924,83.14,71,75,5.88,broken clouds
538,Trincomalee,LK,8.5711,81.2335,81.46,74,90,21.92,overcast clouds
539,Krasnoarmeysk,RU,51.0239,45.6969,49.3,81,100,10.8,overcast clouds
540,Ahuimanu,US,21.4447,-157.8378,85.71,65,75,10.36,broken clouds
541,Kiruna,SE,67.8557,20.2251,47.32,87,79,8.05,broken clouds
542,Zhanakorgan,KZ,43.9098,67.2495,60.26,47,0,3.29,clear sky
543,Virginia Beach,US,36.8529,-75.978,83.01,41,20,9.22,few clouds
544,Tual,ID,-5.6667,132.75,80.53,82,51,14.47,broken clouds
545,Aliaga,PH,15.5167,120.8667,75.94,92,77,0.31,broken clouds
546,Noyabrsk,RU,63.1994,75.4507,32.92,89,11,7.78,few clouds
547,Rorvik,NO,64.8621,11.2373,60.91,55,0,13.8,clear sky
548,Havre,FR,49.5833,0.3333,58.77,72,75,12.66,broken clouds
549,Novoagansk,RU,61.9449,76.6625,34.12,92,14,6.35,few clouds
550,Kieta,PG,-6.2167,155.6333,78.33,82,96,0.98,light rain
551,Shu,KZ,43.5983,73.7614,58.23,42,0,3.67,clear sky
552,Manono,CD,-7.3,27.4167,74.75,69,64,3.6,light rain
553,Palmas Bellas,PA,9.2319,-80.0867,84.34,88,100,4.76,overcast clouds
554,Rosetta,EG,31.4044,30.4164,76.82,71,0,12.37,clear sky
555,Lata,PT,40.1629,-8.3327,70.03,95,88,3.31,overcast clouds
556,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,84.04,69,100,1.45,overcast clouds
557,Muzhi,RU,65.3667,64.6667,33.24,79,100,7.09,overcast clouds
558,Taganak,PH,6.0833,118.3,78.94,80,59,4.76,broken clouds
559,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,56.66,88,88,18.28,overcast clouds
560,Merauke,ID,-8.4667,140.3333,76.33,90,100,10.85,overcast clouds
561,Qingyuan,CN,23.7,113.0333,84.18,79,0,2.08,light rain
562,Boulsa,BF,12.6675,-0.5758,88.2,39,59,6.87,broken clouds
563,Poddorye,RU,57.4695,31.1156,43.61,94,12,4.83,few clouds
564,Muisne,EC,0.6,-80.0333,84.31,82,87,13.04,overcast clouds
565,Taoudenni,ML,22.6783,-3.9836,99.12,7,24,8.7,few clouds
566,Knysna,ZA,-34.0363,23.0471,57.58,88,100,6.98,light rain
567,Bajil,YE,15.0584,43.2851,89.33,61,7,5.59,clear sky
568,Hanna,CA,51.6334,-111.9018,78.44,28,2,15.99,clear sky
569,Aqtobe,KZ,50.2797,57.2072,39.29,87,90,8.95,overcast clouds
570,North Bend,US,43.4065,-124.2243,58.86,97,90,11.5,light rain
571,Shaunavon,CA,49.6501,-108.4181,81.57,17,8,22.41,clear sky
572,Along,IN,28.1667,94.7667,72.63,97,100,2.75,light rain
573,Sungai Petani,MY,5.647,100.4877,77.85,95,100,2.91,overcast clouds
574,Yining,CN,29.0361,114.5636,74.59,95,60,0.96,broken clouds
575,Mitsamiouli,KM,-11.3847,43.2844,76.66,78,0,1.54,clear sky
576,Batagay,RU,67.6333,134.6333,26.47,92,80,2.15,broken clouds
577,Flinders,AU,-34.5833,150.8552,54.18,79,14,1.01,few clouds
578,Marystown,CA,47.1666,-55.1483,62.85,100,97,10.0,overcast clouds
579,Tezu,IN,27.9167,96.1667,72.91,98,99,3.36,overcast clouds
580,Fiumicino,IT,41.7675,12.2291,77.02,89,0,5.75,clear sky
581,Erzin,TR,36.9559,36.2,75.0,65,0,2.57,clear sky
582,Souillac,MU,-20.5167,57.5167,71.98,73,20,13.8,few clouds
583,Mayya,RU,61.7333,130.2811,34.92,70,100,9.06,overcast clouds
584,Xinqing,CN,48.2333,129.5,49.15,97,4,1.81,clear sky
585,Nanortalik,GL,60.1432,-45.2371,35.74,67,1,2.64,clear sky
586,Mapastepec,MX,15.4333,-92.9,85.1,77,59,5.75,broken clouds
587,Makubetsu,JP,45.3714,141.8211,56.71,85,100,13.11,overcast clouds
588,Aktau,KZ,43.65,51.2,63.18,56,52,12.55,broken clouds
589,Dzhubga,RU,44.3211,38.7039,57.2,73,35,9.44,scattered clouds
590,Salinas,US,36.6777,-121.6555,78.57,62,1,6.91,clear sky
591,Genc,TR,38.7507,40.5603,63.18,27,0,2.8,clear sky
592,Harper,LR,4.375,-7.7169,75.49,91,100,5.57,light rain
593,Khandyga,RU,62.6667,135.6,33.91,71,1,8.55,clear sky
594,El Alto,PE,-4.2714,-81.2147,73.06,73,100,13.04,overcast clouds
595,Nyurba,RU,63.2842,118.3319,31.41,91,45,10.63,scattered clouds
596,Gigmoto,PH,13.7796,124.39,79.66,89,98,5.26,overcast clouds
597,Mbandaka,CD,0.0487,18.2603,70.95,90,27,2.19,scattered clouds
598,Tocopilla,CL,-22.092,-70.1979,66.47,68,26,8.03,scattered clouds
599,Chipinge,ZW,-20.1883,32.6236,64.06,68,43,6.08,scattered clouds
600,Pochutla,MX,15.7432,-96.4661,87.96,57,66,7.4,broken clouds
601,Xucheng,CN,20.35,110.1288,74.1,85,5,2.84,light rain
602,Yumen,CN,40.2833,97.2,61.52,21,0,10.78,clear sky
603,Abu Samrah,SY,35.3029,37.1841,71.56,49,0,11.5,clear sky
604,Bonavista,CA,48.6499,-53.1147,64.4,98,96,13.91,overcast clouds
605,Malakal,SS,9.5334,31.6605,76.14,75,33,2.3,scattered clouds
606,Barra Patuca,HN,15.8,-84.2833,84.49,76,56,7.54,broken clouds
607,Amuntai,ID,-2.4177,115.2494,73.24,97,88,2.06,overcast clouds
608,Akdepe,TM,42.0551,59.3788,59.0,42,0,6.55,clear sky
609,Kaeo,NZ,-35.1,173.7833,48.33,91,9,4.74,clear sky
610,Teknaf,BD,20.8624,92.3058,77.43,91,100,11.61,light rain
611,San Jeronimo,PE,-11.9472,-75.2829,61.77,51,67,8.05,broken clouds
612,Cayambe,EC,0.05,-78.1333,74.46,53,59,8.32,light rain
613,Gorontalo,ID,0.5412,123.0595,74.61,89,77,2.13,broken clouds
614,College,US,64.8569,-147.8028,33.75,76,90,4.61,overcast clouds
615,General Pico,AR,-35.6566,-63.7568,58.1,63,80,12.28,broken clouds
616,Serra,BR,-20.1286,-40.3078,80.47,75,75,17.27,broken clouds
617,Suna,RU,57.8338,50.0588,36.27,79,23,10.65,few clouds
618,Ponca City,US,36.707,-97.0856,94.82,27,1,8.99,clear sky
619,Sturgeon Bay,US,44.8342,-87.377,68.22,72,1,10.36,clear sky
620,Taunggyi,MM,20.7833,97.0333,61.27,96,100,1.36,overcast clouds
621,Manokwari,ID,-0.8667,134.0833,78.19,77,98,2.35,overcast clouds
622,Palana,RU,59.1167,159.9667,35.92,73,91,9.26,overcast clouds
623,Midyat,TR,37.4247,41.3393,54.32,19,0,4.41,clear sky
624,Krabi,TH,8.0726,98.9105,75.4,100,20,0.0,few clouds
625,Do Gonbadan,IR,30.3586,50.7981,75.29,33,0,0.0,clear sky
626,Wuwei,CN,37.9281,102.6414,60.51,40,11,3.65,few clouds
627,Maldonado,UY,-34.6667,-54.9167,61.99,85,99,13.78,overcast clouds
628,Paamiut,GL,61.994,-49.6678,34.32,59,0,4.27,clear sky
629,Olafsvik,IS,64.8945,-23.7142,36.55,78,100,37.07,overcast clouds
630,Banda Aceh,ID,5.5577,95.3222,78.55,82,100,4.23,overcast clouds
631,Acapulco,MX,16.8634,-99.8901,85.23,67,75,6.8,broken clouds
632,Severnyy,RU,50.677,36.5532,48.24,87,0,6.71,clear sky
633,Nipawin,CA,53.3668,-104.0009,69.84,43,1,4.61,clear sky
634,Ntchisi,MW,-13.5278,33.9149,63.91,55,43,2.95,scattered clouds
635,San Quintin,MX,30.4833,-115.95,71.98,69,91,15.14,overcast clouds
636,Kandrian,PG,-6.2167,149.55,76.51,89,100,3.65,overcast clouds
637,Diffa,NE,13.3154,12.6113,90.7,20,17,5.73,few clouds
638,Westport,US,41.1415,-73.3579,80.2,55,28,1.01,scattered clouds
639,Bac Lieu,VN,9.285,105.7244,79.21,85,99,5.41,overcast clouds
640,Iralaya,HN,15.0,-83.2333,89.69,65,10,9.01,clear sky
641,San Martin,AR,-33.081,-68.4681,68.54,21,1,14.61,clear sky
642,Kuching,MY,1.55,110.3333,77.22,94,40,0.0,scattered clouds
643,Makueni,KE,-1.8041,37.6203,65.21,66,21,6.02,few clouds
644,Nelson Bay,AU,-32.7167,152.15,55.11,80,21,11.61,few clouds
645,Gimli,CA,50.6336,-96.9907,75.43,82,66,10.36,broken clouds
646,Moengo,SR,5.6167,-54.4,87.75,60,30,6.98,scattered clouds
647,Zhigansk,RU,66.7697,123.3711,34.03,87,89,26.6,overcast clouds
648,Palmer,US,42.1584,-72.3287,76.08,58,75,1.01,broken clouds
649,Redmond,US,47.674,-122.1215,61.99,82,90,1.99,overcast clouds
650,Spencer,US,43.1414,-95.1444,88.48,49,0,8.16,clear sky
651,Yurimaguas,PE,-5.9,-76.0833,91.56,42,20,6.91,few clouds
652,Hirara,JP,24.8,125.2833,83.01,75,70,15.9,broken clouds
653,Toora-Khem,RU,52.4675,96.11,14.88,97,67,0.94,broken clouds
654,Fayaoue,NC,-20.65,166.5333,71.85,70,18,15.93,few clouds
655,Ambo,PE,-10.1308,-76.2047,76.46,39,61,11.97,broken clouds
656,Ribnitz-Damgarten,DE,54.25,12.4667,66.11,68,100,10.38,light rain
657,Durgapur,IN,23.4833,87.3167,77.92,90,100,5.01,moderate rain
658,Morros,BR,-9.4467,-46.3003,89.35,31,93,5.26,overcast clouds
659,Aswan,EG,24.0934,32.907,87.1,25,0,10.36,clear sky
660,Kupang,ID,-10.1667,123.5833,74.41,86,94,4.61,overcast clouds
661,Mayumba,GA,-3.432,10.6554,76.19,90,100,5.77,overcast clouds
662,Akyab,MM,20.15,92.9,78.51,89,100,11.83,overcast clouds
663,Emilio Carranza,MX,19.9711,-96.6114,84.09,68,23,9.95,few clouds
664,Areosa,PT,41.7178,-8.8571,67.68,80,98,11.7,overcast clouds
665,Samarinda,ID,-0.5,117.15,73.47,98,78,2.28,broken clouds
666,Hamina,FI,60.5697,27.1979,43.88,82,7,6.26,clear sky
667,Binzhou,CN,37.3667,118.0167,65.26,95,100,3.62,light rain
668,Tete,MZ,-16.1564,33.5867,83.73,33,75,2.91,broken clouds
669,Yanam,IN,16.7333,82.2167,75.33,97,100,2.53,overcast clouds
670,Mao,ES,39.8885,4.2658,70.36,83,0,3.44,clear sky
671,Pervomayskiy,RU,53.2485,40.2871,47.88,88,100,11.92,overcast clouds
672,Anloga,GH,5.7947,0.8973,80.82,81,69,11.05,broken clouds
673,Hailey,US,43.5196,-114.3153,73.9,19,4,8.99,clear sky
674,Muriti,TZ,-1.9833,32.9167,73.51,65,28,4.92,scattered clouds
675,Namatanai,PG,-3.6667,152.4333,79.34,81,91,3.91,light rain
676,Awjilah,LY,29.1081,21.2869,77.7,30,1,7.54,clear sky
677,Umm Kaddadah,SD,13.6017,26.6876,89.53,33,86,5.79,overcast clouds
678,Keti Bandar,PK,24.1447,67.4497,83.98,78,79,11.54,broken clouds
679,Mandalgovi,MN,45.7625,106.2708,43.3,43,46,14.25,scattered clouds
680,Lithakia,GR,37.7167,20.8333,73.58,67,59,1.52,broken clouds
681,Beringovskiy,RU,63.05,179.3167,36.37,69,44,2.77,scattered clouds
682,Rosita,NI,13.9268,-84.4032,91.26,46,28,4.68,light rain
683,Reconquista,AR,-29.15,-59.65,94.23,20,31,5.08,scattered clouds
684,Aranos,NA,-24.1333,19.1167,81.19,12,98,24.34,overcast clouds
685,Ndioum,SN,16.5129,-14.6471,98.49,23,28,7.92,scattered clouds
686,Port Macquarie,AU,-31.4333,152.9167,51.89,76,100,7.96,overcast clouds
687,Ipoti,NG,7.8738,5.0769,69.01,97,77,4.0,light rain
688,Farafangana,MG,-22.8167,47.8333,70.18,82,46,6.62,scattered clouds
689,Umea,SE,63.8284,20.2597,47.91,93,100,3.44,fog
690,Bilma,NE,18.6853,12.9164,89.49,17,5,9.28,clear sky
691,Evensk,RU,61.95,159.2333,39.16,55,100,4.07,overcast clouds
692,Nordby,DK,55.446,8.3979,64.81,90,75,4.0,light rain
693,Roma,US,43.2128,-75.4557,76.86,63,100,1.01,overcast clouds
694,Amzya,RU,56.2354,54.3868,38.3,71,41,12.03,scattered clouds
695,Otane,NZ,-39.8833,176.6333,50.02,98,100,10.47,overcast clouds
696,Waipawa,NZ,-41.4122,175.5153,47.03,85,100,10.58,overcast clouds
697,Khandbari,NP,27.3747,87.2039,71.35,77,96,1.36,overcast clouds
698,Mogadishu,SO,2.0371,45.3438,77.72,86,60,20.56,broken clouds
699,Chernyshevskiy,RU,63.0128,112.4714,34.14,73,100,13.27,overcast clouds
700,Kabanga,TZ,-2.6386,30.4678,64.65,71,58,1.95,broken clouds
701,Sant Feliu De Guixols,ES,41.7833,3.0333,75.0,77,21,2.64,few clouds
702,Praia Da Vitoria,PT,38.7333,-27.0667,70.75,83,90,14.12,overcast clouds
703,Koppal,IN,15.35,76.15,70.39,85,100,14.79,light rain
